# LAMMPS data file written by OVITO Basic 3.9.4

3852 atoms
4 atom types

0.0 130.0 xlo xhi
0.0 23.4464874124 ylo yhi
0.0 12.3617947322 zlo zhi
9.6639447442 -3.6477654233 6.1480271971 xy xz yz
2455 1 0.0 36.5481934104 21.3471689525 5.8704927004
2456 1 0.0 35.2577100832 22.1580833127 5.9193217895
2457 1 0.0 33.9741875559 21.326823224 5.9031278384
2458 1 0.0 33.9612222304 19.8082942401 5.8264847111
2459 1 0.0 35.260094642 19.003493905 5.7607199631
2460 1 0.0 36.5477299139 19.8247228031 5.7968164038
2461 2 0.0 35.2509876841 23.2955683082 5.9968302425
2462 2 0.0 35.2666821805 17.8641244256 5.7157230303
2463 4 0.0 37.9503276258 21.845143768 5.9831086504
2464 3 0.0 37.9523384502 19.3224971686 5.8599851748
2465 1 0.0 38.7830343262 20.5814854016 5.9852101555
2466 1 0.0 43.3090200396 20.5484274889 6.1775596815
2467 1 0.0 42.5509376741 19.2158127621 6.1583988997
2468 1 0.0 41.0256161153 19.2273313017 6.1141436745
2469 1 0.0 40.2908931366 20.5720728889 6.1077155413
2470 1 0.0 41.0469360742 21.9035153336 6.2027777428
2471 1 0.0 42.5731085911 21.8921292944 6.235042027
2472 2 0.0 40.4420727709 18.2492809128 6.0719899545
2473 2 0.0 40.4755978574 22.8898815811 6.2319515783
2474 2 0.0 43.157278461 22.8697367238 6.2833766444
2475 4 0.0 32.597580965 21.7982225824 6.0679105622
2476 3 0.0 32.5757993936 19.2099376408 5.9174675203
2477 1 0.0 31.8182352746 20.5265805877 6.0973316337
2478 2 0.0 43.1206454291 18.2284594061 6.1498692613
2479 1 0.0 49.5481934104 21.3471689525 5.8704927004
2480 1 0.0 48.2577100832 22.1580833127 5.9193217895
2481 1 0.0 46.9741875559 21.326823224 5.9031278384
2482 1 0.0 46.9612222304 19.8082942401 5.8264847111
2483 1 0.0 48.260094642 19.003493905 5.7607199631
2484 1 0.0 49.5477299139 19.8247228031 5.7968164038
2485 2 0.0 48.2509876841 23.2955683082 5.9968302425
2486 2 0.0 48.2666821805 17.8641244256 5.7157230303
2487 4 0.0 50.9503276258 21.845143768 5.9831086504
2488 3 0.0 50.9523384502 19.3224971686 5.8599851748
2489 1 0.0 51.7830343262 20.5814854016 5.9852101555
2490 1 0.0 56.3090200396 20.5484274889 6.1775596815
2491 1 0.0 55.5509376741 19.2158127621 6.1583988997
2492 1 0.0 54.0256161153 19.2273313017 6.1141436745
2493 1 0.0 53.2908931366 20.5720728889 6.1077155413
2494 1 0.0 54.0469360742 21.9035153336 6.2027777428
2495 1 0.0 55.5731085911 21.8921292944 6.235042027
2496 2 0.0 53.4420727709 18.2492809128 6.0719899545
2497 2 0.0 53.4755978574 22.8898815811 6.2319515783
2498 2 0.0 56.157278461 22.8697367238 6.2833766444
2499 4 0.0 45.597580965 21.7982225824 6.0679105622
2500 3 0.0 45.5757993936 19.2099376408 5.9174675203
2501 1 0.0 44.8182352746 20.5265805877 6.0973316337
2502 2 0.0 56.1206454291 18.2284594061 6.1498692613
2503 1 0.0 62.5481934104 21.3471689525 5.8704927004
2504 1 0.0 61.2577100832 22.1580833127 5.9193217895
2505 1 0.0 59.9741875559 21.326823224 5.9031278384
2506 1 0.0 59.9612222304 19.8082942401 5.8264847111
2507 1 0.0 61.260094642 19.003493905 5.7607199631
2508 1 0.0 62.5477299139 19.8247228031 5.7968164038
2509 2 0.0 61.2509876841 23.2955683082 5.9968302425
2510 2 0.0 61.2666821805 17.8641244256 5.7157230303
2511 4 0.0 63.9503276258 21.845143768 5.9831086504
2512 3 0.0 63.9523384502 19.3224971686 5.8599851748
2513 1 0.0 64.7830343262 20.5814854016 5.9852101555
2514 1 0.0 69.3090200396 20.5484274889 6.1775596815
2515 1 0.0 68.5509376741 19.2158127621 6.1583988997
2516 1 0.0 67.0256161153 19.2273313017 6.1141436745
2517 1 0.0 66.2908931366 20.5720728889 6.1077155413
2518 1 0.0 67.0469360742 21.9035153336 6.2027777428
2519 1 0.0 68.5731085911 21.8921292944 6.235042027
2520 2 0.0 66.4420727709 18.2492809128 6.0719899545
2521 2 0.0 66.4755978574 22.8898815811 6.2319515783
2522 2 0.0 69.157278461 22.8697367238 6.2833766444
2523 4 0.0 58.597580965 21.7982225824 6.0679105622
2524 3 0.0 58.5757993936 19.2099376408 5.9174675203
2525 1 0.0 57.8182352746 20.5265805877 6.0973316337
2526 2 0.0 69.1206454291 18.2284594061 6.1498692613
2527 1 0.0 75.5481934104 21.3471689525 5.8704927004
2528 1 0.0 74.2577100832 22.1580833127 5.9193217895
2529 1 0.0 72.9741875559 21.326823224 5.9031278384
2530 1 0.0 72.9612222304 19.8082942401 5.8264847111
2531 1 0.0 74.260094642 19.003493905 5.7607199631
2532 1 0.0 75.5477299139 19.8247228031 5.7968164038
2533 2 0.0 74.2509876841 23.2955683082 5.9968302425
2534 2 0.0 74.2666821805 17.8641244256 5.7157230303
2535 4 0.0 76.9503276258 21.845143768 5.9831086504
2536 3 0.0 76.9523384502 19.3224971686 5.8599851748
2537 1 0.0 77.7830343262 20.5814854016 5.9852101555
2538 1 0.0 82.3090200396 20.5484274889 6.1775596815
2539 1 0.0 81.5509376741 19.2158127621 6.1583988997
2540 1 0.0 80.0256161153 19.2273313017 6.1141436745
2541 1 0.0 79.2908931366 20.5720728889 6.1077155413
2542 1 0.0 80.0469360742 21.9035153336 6.2027777428
2543 1 0.0 81.5731085911 21.8921292944 6.235042027
2544 2 0.0 79.4420727709 18.2492809128 6.0719899545
2545 2 0.0 79.4755978574 22.8898815811 6.2319515783
2546 2 0.0 82.157278461 22.8697367238 6.2833766444
2547 4 0.0 71.597580965 21.7982225824 6.0679105622
2548 3 0.0 71.5757993936 19.2099376408 5.9174675203
2549 1 0.0 70.8182352746 20.5265805877 6.0973316337
2550 2 0.0 82.1206454291 18.2284594061 6.1498692613
2551 1 0.0 88.5481934104 21.3471689525 5.8704927004
2552 1 0.0 87.2577100832 22.1580833127 5.9193217895
2553 1 0.0 85.9741875559 21.326823224 5.9031278384
2554 1 0.0 85.9612222304 19.8082942401 5.8264847111
2555 1 0.0 87.260094642 19.003493905 5.7607199631
2556 1 0.0 88.5477299139 19.8247228031 5.7968164038
2557 2 0.0 87.2509876841 23.2955683082 5.9968302425
2558 2 0.0 87.2666821805 17.8641244256 5.7157230303
2559 4 0.0 89.9503276258 21.845143768 5.9831086504
2560 3 0.0 89.9523384502 19.3224971686 5.8599851748
2561 1 0.0 90.7830343262 20.5814854016 5.9852101555
2562 1 0.0 95.3090200396 20.5484274889 6.1775596815
2563 1 0.0 94.5509376741 19.2158127621 6.1583988997
2564 1 0.0 93.0256161153 19.2273313017 6.1141436745
2565 1 0.0 92.2908931366 20.5720728889 6.1077155413
2566 1 0.0 93.0469360742 21.9035153336 6.2027777428
2567 1 0.0 94.5731085911 21.8921292944 6.235042027
2568 2 0.0 92.4420727709 18.2492809128 6.0719899545
2569 2 0.0 92.4755978574 22.8898815811 6.2319515783
2570 2 0.0 95.157278461 22.8697367238 6.2833766444
2571 4 0.0 84.597580965 21.7982225824 6.0679105622
2572 3 0.0 84.5757993936 19.2099376408 5.9174675203
2573 1 0.0 83.8182352746 20.5265805877 6.0973316337
2574 2 0.0 95.1206454291 18.2284594061 6.1498692613
2575 1 0.0 101.5481934104 21.3471689525 5.8704927004
2576 1 0.0 100.2577100832 22.1580833127 5.9193217895
2577 1 0.0 98.9741875559 21.326823224 5.9031278384
2578 1 0.0 98.9612222304 19.8082942401 5.8264847111
2579 1 0.0 100.260094642 19.003493905 5.7607199631
2580 1 0.0 101.5477299139 19.8247228031 5.7968164038
2581 2 0.0 100.2509876841 23.2955683082 5.9968302425
2582 2 0.0 100.2666821805 17.8641244256 5.7157230303
2583 4 0.0 102.9503276258 21.845143768 5.9831086504
2584 3 0.0 102.9523384502 19.3224971686 5.8599851748
2585 1 0.0 103.7830343262 20.5814854016 5.9852101555
2586 1 0.0 108.3090200396 20.5484274889 6.1775596815
2587 1 0.0 107.5509376741 19.2158127621 6.1583988997
2588 1 0.0 106.0256161153 19.2273313017 6.1141436745
2589 1 0.0 105.2908931366 20.5720728889 6.1077155413
2590 1 0.0 106.0469360742 21.9035153336 6.2027777428
2591 1 0.0 107.5731085911 21.8921292944 6.235042027
2592 2 0.0 105.4420727709 18.2492809128 6.0719899545
2593 2 0.0 105.4755978574 22.8898815811 6.2319515783
2594 2 0.0 108.157278461 22.8697367238 6.2833766444
2595 4 0.0 97.597580965 21.7982225824 6.0679105622
2596 3 0.0 97.5757993936 19.2099376408 5.9174675203
2597 1 0.0 96.8182352746 20.5265805877 6.0973316337
2598 2 0.0 108.1206454291 18.2284594061 6.1498692613
2599 1 0.0 114.5481934104 21.3471689525 5.8704927004
2600 1 0.0 113.2577100832 22.1580833127 5.9193217895
2601 1 0.0 111.9741875559 21.326823224 5.9031278384
2602 1 0.0 111.9612222304 19.8082942401 5.8264847111
2603 1 0.0 113.260094642 19.003493905 5.7607199631
2604 1 0.0 114.5477299139 19.8247228031 5.7968164038
2605 2 0.0 113.2509876841 23.2955683082 5.9968302425
2606 2 0.0 113.2666821805 17.8641244256 5.7157230303
2607 4 0.0 115.9503276258 21.845143768 5.9831086504
2608 3 0.0 115.9523384502 19.3224971686 5.8599851748
2609 1 0.0 116.7830343262 20.5814854016 5.9852101555
2610 1 0.0 121.3090200396 20.5484274889 6.1775596815
2611 1 0.0 120.5509376741 19.2158127621 6.1583988997
2612 1 0.0 119.0256161153 19.2273313017 6.1141436745
2613 1 0.0 118.2908931366 20.5720728889 6.1077155413
2614 1 0.0 119.0469360742 21.9035153336 6.2027777428
2615 1 0.0 120.5731085911 21.8921292944 6.235042027
2616 2 0.0 118.4420727709 18.2492809128 6.0719899545
2617 2 0.0 118.4755978574 22.8898815811 6.2319515783
2618 2 0.0 121.157278461 22.8697367238 6.2833766444
2619 4 0.0 110.597580965 21.7982225824 6.0679105622
2620 3 0.0 110.5757993936 19.2099376408 5.9174675203
2621 1 0.0 109.8182352746 20.5265805877 6.0973316337
2622 2 0.0 121.1206454291 18.2284594061 6.1498692613
2623 1 0.0 127.5481934104 21.3471689525 5.8704927004
2624 1 0.0 126.2577100832 22.1580833127 5.9193217895
2625 1 0.0 124.9741875559 21.326823224 5.9031278384
2626 1 0.0 124.9612222304 19.8082942401 5.8264847111
2627 1 0.0 126.260094642 19.003493905 5.7607199631
2628 1 0.0 127.5477299139 19.8247228031 5.7968164038
2629 2 0.0 126.2509876841 23.2955683082 5.9968302425
2630 2 0.0 126.2666821805 17.8641244256 5.7157230303
2631 4 0.0 128.9503276258 21.845143768 5.9831086504
2632 3 0.0 128.9523384502 19.3224971686 5.8599851748
2633 1 0.0 129.7830343262 20.5814854016 5.9852101555
2634 1 0.0 134.3090200396 20.5484274889 6.1775596815
2635 1 0.0 133.5509376741 19.2158127621 6.1583988997
2636 1 0.0 132.0256161153 19.2273313017 6.1141436745
2637 1 0.0 131.2908931366 20.5720728889 6.1077155413
2638 1 0.0 132.0469360742 21.9035153336 6.2027777428
2639 1 0.0 133.5731085911 21.8921292944 6.235042027
2640 2 0.0 131.4420727709 18.2492809128 6.0719899545
2641 2 0.0 131.4755978574 22.8898815811 6.2319515783
2642 2 0.0 134.157278461 22.8697367238 6.2833766444
2643 4 0.0 123.597580965 21.7982225824 6.0679105622
2644 3 0.0 123.5757993936 19.2099376408 5.9174675203
2645 1 0.0 122.8182352746 20.5265805877 6.0973316337
2646 2 0.0 134.1206454291 18.2284594061 6.1498692613
2647 1 0.0 3.3002348522 3.7623033932 5.8704927004
2648 1 0.0 2.009751525 4.5732177534 5.9193217895
2649 1 0.0 0.7262289977 3.7419576647 5.9031278384
2650 1 0.0 10.3772084164 25.6699160932 5.8264847111
2651 1 0.0 11.676080828 24.8651157581 5.7607199631
2652 1 0.0 12.9637160999 25.6863446562 5.7968164038
2653 2 0.0 2.0030291259 5.7107027489 5.9968302425
2654 2 0.0 11.6826683666 23.7257462787 5.7157230303
2655 4 0.0 4.7023690676 4.2602782087 5.9831086504
2656 3 0.0 14.3683246363 25.1841190217 5.8599851748
2657 1 0.0 5.535075768 2.9966198423 5.9852101555
2658 1 0.0 19.7250062256 26.410049342 6.1775596815
2659 1 0.0 18.9669238601 25.0774346152 6.1583988997
2660 1 0.0 17.4416023013 25.0889531548 6.1141436745
2661 1 0.0 16.7068793227 26.433694742 6.1077155413
2662 1 0.0 7.798977516 4.3186497743 6.2027777428
2663 1 0.0 9.3251500329 4.307263735 6.235042027
2664 2 0.0 16.858058957 24.1109027659 6.0719899545
2665 2 0.0 7.2276392992 5.3050160218 6.2319515783
2666 2 0.0 9.9093199028 5.2848711644 6.2833766444
2667 4 0.0 -0.6503775932 4.2133570231 6.0679105622
2668 3 0.0 8.9917855797 25.0715594939 5.9174675203
2669 1 0.0 8.2342214607 26.3882024408 6.0973316337
2670 2 0.0 19.5366316151 24.0900812592 6.1498692613
2671 1 0.0 16.3002348522 3.7623033932 5.8704927004
2672 1 0.0 15.009751525 4.5732177534 5.9193217895
2673 1 0.0 13.7262289977 3.7419576647 5.9031278384
2674 1 0.0 23.3772084164 25.6699160932 5.8264847111
2675 1 0.0 24.676080828 24.8651157581 5.7607199631
2676 1 0.0 25.9637160999 25.6863446562 5.7968164038
2677 2 0.0 15.0030291259 5.7107027489 5.9968302425
2678 2 0.0 24.6826683666 23.7257462787 5.7157230303
2679 4 0.0 17.7023690676 4.2602782087 5.9831086504
2680 3 0.0 27.3683246363 25.1841190217 5.8599851748
2681 1 0.0 18.535075768 2.9966198423 5.9852101555
2682 1 0.0 32.7250062256 26.410049342 6.1775596815
2683 1 0.0 31.9669238601 25.0774346152 6.1583988997
2684 1 0.0 30.4416023013 25.0889531548 6.1141436745
2685 1 0.0 29.7068793227 26.433694742 6.1077155413
2686 1 0.0 20.798977516 4.3186497743 6.2027777428
2687 1 0.0 22.3251500329 4.307263735 6.235042027
2688 2 0.0 29.858058957 24.1109027659 6.0719899545
2689 2 0.0 20.2276392992 5.3050160218 6.2319515783
2690 2 0.0 22.9093199028 5.2848711644 6.2833766444
2691 4 0.0 12.3496224068 4.2133570231 6.0679105622
2692 3 0.0 21.9917855797 25.0715594939 5.9174675203
2693 1 0.0 21.2342214607 26.3882024408 6.0973316337
2694 2 0.0 32.5366316151 24.0900812592 6.1498692613
2695 1 0.0 29.3002348522 3.7623033932 5.8704927004
2696 1 0.0 28.009751525 4.5732177534 5.9193217895
2697 1 0.0 26.7262289977 3.7419576647 5.9031278384
2698 1 0.0 36.3772084164 25.6699160932 5.8264847111
2699 1 0.0 37.676080828 24.8651157581 5.7607199631
2700 1 0.0 38.9637160999 25.6863446562 5.7968164038
2701 2 0.0 28.0030291259 5.7107027489 5.9968302425
2702 2 0.0 37.6826683666 23.7257462787 5.7157230303
2703 4 0.0 30.7023690676 4.2602782087 5.9831086504
2704 3 0.0 40.3683246363 25.1841190217 5.8599851748
2705 1 0.0 31.535075768 2.9966198423 5.9852101555
2706 1 0.0 45.7250062256 26.410049342 6.1775596815
2707 1 0.0 44.9669238601 25.0774346152 6.1583988997
2708 1 0.0 43.4416023013 25.0889531548 6.1141436745
2709 1 0.0 42.7068793227 26.433694742 6.1077155413
2710 1 0.0 33.798977516 4.3186497743 6.2027777428
2711 1 0.0 35.3251500329 4.307263735 6.235042027
2712 2 0.0 42.858058957 24.1109027659 6.0719899545
2713 2 0.0 33.2276392992 5.3050160218 6.2319515783
2714 2 0.0 35.9093199028 5.2848711644 6.2833766444
2715 4 0.0 25.3496224068 4.2133570231 6.0679105622
2716 3 0.0 34.9917855797 25.0715594939 5.9174675203
2717 1 0.0 34.2342214607 26.3882024408 6.0973316337
2718 2 0.0 45.5366316151 24.0900812592 6.1498692613
2719 1 0.0 42.3002348522 3.7623033932 5.8704927004
2720 1 0.0 41.009751525 4.5732177534 5.9193217895
2721 1 0.0 39.7262289977 3.7419576647 5.9031278384
2722 1 0.0 49.3772084164 25.6699160932 5.8264847111
2723 1 0.0 50.676080828 24.8651157581 5.7607199631
2724 1 0.0 51.9637160999 25.6863446562 5.7968164038
2725 2 0.0 41.0030291259 5.7107027489 5.9968302425
2726 2 0.0 50.6826683666 23.7257462787 5.7157230303
2727 4 0.0 43.7023690676 4.2602782087 5.9831086504
2728 3 0.0 53.3683246363 25.1841190217 5.8599851748
2729 1 0.0 44.535075768 2.9966198423 5.9852101555
2730 1 0.0 58.7250062256 26.410049342 6.1775596815
2731 1 0.0 57.9669238601 25.0774346152 6.1583988997
2732 1 0.0 56.4416023013 25.0889531548 6.1141436745
2733 1 0.0 55.7068793227 26.433694742 6.1077155413
2734 1 0.0 46.798977516 4.3186497743 6.2027777428
2735 1 0.0 48.3251500329 4.307263735 6.235042027
2736 2 0.0 55.858058957 24.1109027659 6.0719899545
2737 2 0.0 46.2276392992 5.3050160218 6.2319515783
2738 2 0.0 48.9093199028 5.2848711644 6.2833766444
2739 4 0.0 38.3496224068 4.2133570231 6.0679105622
2740 3 0.0 47.9917855797 25.0715594939 5.9174675203
2741 1 0.0 47.2342214607 26.3882024408 6.0973316337
2742 2 0.0 58.5366316151 24.0900812592 6.1498692613
2743 1 0.0 55.3002348522 3.7623033932 5.8704927004
2744 1 0.0 54.009751525 4.5732177534 5.9193217895
2745 1 0.0 52.7262289977 3.7419576647 5.9031278384
2746 1 0.0 62.3772084164 25.6699160932 5.8264847111
2747 1 0.0 63.676080828 24.8651157581 5.7607199631
2748 1 0.0 64.9637160999 25.6863446562 5.7968164038
2749 2 0.0 54.0030291259 5.7107027489 5.9968302425
2750 2 0.0 63.6826683666 23.7257462787 5.7157230303
2751 4 0.0 56.7023690676 4.2602782087 5.9831086504
2752 3 0.0 66.3683246363 25.1841190217 5.8599851748
2753 1 0.0 57.535075768 2.9966198423 5.9852101555
2754 1 0.0 71.7250062256 26.410049342 6.1775596815
2755 1 0.0 70.9669238601 25.0774346152 6.1583988997
2756 1 0.0 69.4416023013 25.0889531548 6.1141436745
2757 1 0.0 68.7068793227 26.433694742 6.1077155413
2758 1 0.0 59.798977516 4.3186497743 6.2027777428
2759 1 0.0 61.3251500329 4.307263735 6.235042027
2760 2 0.0 68.858058957 24.1109027659 6.0719899545
2761 2 0.0 59.2276392992 5.3050160218 6.2319515783
2762 2 0.0 61.9093199028 5.2848711644 6.2833766444
2763 4 0.0 51.3496224068 4.2133570231 6.0679105622
2764 3 0.0 60.9917855797 25.0715594939 5.9174675203
2765 1 0.0 60.2342214607 26.3882024408 6.0973316337
2766 2 0.0 71.5366316151 24.0900812592 6.1498692613
2767 1 0.0 68.3002348522 3.7623033932 5.8704927004
2768 1 0.0 67.009751525 4.5732177534 5.9193217895
2769 1 0.0 65.7262289977 3.7419576647 5.9031278384
2770 1 0.0 75.3772084164 25.6699160932 5.8264847111
2771 1 0.0 76.676080828 24.8651157581 5.7607199631
2772 1 0.0 77.9637160999 25.6863446562 5.7968164038
2773 2 0.0 67.0030291259 5.7107027489 5.9968302425
2774 2 0.0 76.6826683666 23.7257462787 5.7157230303
2775 4 0.0 69.7023690676 4.2602782087 5.9831086504
2776 3 0.0 79.3683246363 25.1841190217 5.8599851748
2777 1 0.0 70.535075768 2.9966198423 5.9852101555
2778 1 0.0 84.7250062256 26.410049342 6.1775596815
2779 1 0.0 83.9669238601 25.0774346152 6.1583988997
2780 1 0.0 82.4416023013 25.0889531548 6.1141436745
2781 1 0.0 81.7068793227 26.433694742 6.1077155413
2782 1 0.0 72.798977516 4.3186497743 6.2027777428
2783 1 0.0 74.3251500329 4.307263735 6.235042027
2784 2 0.0 81.858058957 24.1109027659 6.0719899545
2785 2 0.0 72.2276392992 5.3050160218 6.2319515783
2786 2 0.0 74.9093199028 5.2848711644 6.2833766444
2787 4 0.0 64.3496224068 4.2133570231 6.0679105622
2788 3 0.0 73.9917855797 25.0715594939 5.9174675203
2789 1 0.0 73.2342214607 26.3882024408 6.0973316337
2790 2 0.0 84.5366316151 24.0900812592 6.1498692613
2791 1 0.0 81.3002348522 3.7623033932 5.8704927004
2792 1 0.0 80.009751525 4.5732177534 5.9193217895
2793 1 0.0 78.7262289977 3.7419576647 5.9031278384
2794 1 0.0 88.3772084164 25.6699160932 5.8264847111
2795 1 0.0 89.676080828 24.8651157581 5.7607199631
2796 1 0.0 90.9637160999 25.6863446562 5.7968164038
2797 2 0.0 80.0030291259 5.7107027489 5.9968302425
2798 2 0.0 89.6826683666 23.7257462787 5.7157230303
2799 4 0.0 82.7023690676 4.2602782087 5.9831086504
2800 3 0.0 92.3683246363 25.1841190217 5.8599851748
2801 1 0.0 83.535075768 2.9966198423 5.9852101555
2802 1 0.0 97.7250062256 26.410049342 6.1775596815
2803 1 0.0 96.9669238601 25.0774346152 6.1583988997
2804 1 0.0 95.4416023013 25.0889531548 6.1141436745
2805 1 0.0 94.7068793227 26.433694742 6.1077155413
2806 1 0.0 85.798977516 4.3186497743 6.2027777428
2807 1 0.0 87.3251500329 4.307263735 6.235042027
2808 2 0.0 94.858058957 24.1109027659 6.0719899545
2809 2 0.0 85.2276392992 5.3050160218 6.2319515783
2810 2 0.0 87.9093199028 5.2848711644 6.2833766444
2811 4 0.0 77.3496224068 4.2133570231 6.0679105622
2812 3 0.0 86.9917855797 25.0715594939 5.9174675203
2813 1 0.0 86.2342214607 26.3882024408 6.0973316337
2814 2 0.0 97.5366316151 24.0900812592 6.1498692613
2815 1 0.0 94.3002348522 3.7623033932 5.8704927004
2816 1 0.0 93.009751525 4.5732177534 5.9193217895
2817 1 0.0 91.7262289977 3.7419576647 5.9031278384
2818 1 0.0 101.3772084164 25.6699160932 5.8264847111
2819 1 0.0 102.676080828 24.8651157581 5.7607199631
2820 1 0.0 103.9637160999 25.6863446562 5.7968164038
2821 2 0.0 93.0030291259 5.7107027489 5.9968302425
2822 2 0.0 102.6826683666 23.7257462787 5.7157230303
2823 4 0.0 95.7023690676 4.2602782087 5.9831086504
2824 3 0.0 105.3683246363 25.1841190217 5.8599851748
2825 1 0.0 96.535075768 2.9966198423 5.9852101555
2826 1 0.0 110.7250062256 26.410049342 6.1775596815
2827 1 0.0 109.9669238601 25.0774346152 6.1583988997
2828 1 0.0 108.4416023013 25.0889531548 6.1141436745
2829 1 0.0 107.7068793227 26.433694742 6.1077155413
2830 1 0.0 98.798977516 4.3186497743 6.2027777428
2831 1 0.0 100.3251500329 4.307263735 6.235042027
2832 2 0.0 107.858058957 24.1109027659 6.0719899545
2833 2 0.0 98.2276392992 5.3050160218 6.2319515783
2834 2 0.0 100.9093199028 5.2848711644 6.2833766444
2835 4 0.0 90.3496224068 4.2133570231 6.0679105622
2836 3 0.0 99.9917855797 25.0715594939 5.9174675203
2837 1 0.0 99.2342214607 26.3882024408 6.0973316337
2838 2 0.0 110.5366316151 24.0900812592 6.1498692613
2839 1 0.0 107.3002348522 3.7623033932 5.8704927004
2840 1 0.0 106.009751525 4.5732177534 5.9193217895
2841 1 0.0 104.7262289977 3.7419576647 5.9031278384
2842 1 0.0 114.3772084164 25.6699160932 5.8264847111
2843 1 0.0 115.676080828 24.8651157581 5.7607199631
2844 1 0.0 116.9637160999 25.6863446562 5.7968164038
2845 2 0.0 106.0030291259 5.7107027489 5.9968302425
2846 2 0.0 115.6826683666 23.7257462787 5.7157230303
2847 4 0.0 108.7023690676 4.2602782087 5.9831086504
2848 3 0.0 118.3683246363 25.1841190217 5.8599851748
2849 1 0.0 109.535075768 2.9966198423 5.9852101555
2850 1 0.0 123.7250062256 26.410049342 6.1775596815
2851 1 0.0 122.9669238601 25.0774346152 6.1583988997
2852 1 0.0 121.4416023013 25.0889531548 6.1141436745
2853 1 0.0 120.7068793227 26.433694742 6.1077155413
2854 1 0.0 111.798977516 4.3186497743 6.2027777428
2855 1 0.0 113.3251500329 4.307263735 6.235042027
2856 2 0.0 120.858058957 24.1109027659 6.0719899545
2857 2 0.0 111.2276392992 5.3050160218 6.2319515783
2858 2 0.0 113.9093199028 5.2848711644 6.2833766444
2859 4 0.0 103.3496224068 4.2133570231 6.0679105622
